customer_id,customer_name,boiler_history,boiler_company,registration_date,have_insurance
CUST00189847,Customer_187063,Yes,Glow-worm,2024-10-11,No
CUST00011869,Customer_187064,Yes,Vaillant,2020-05-10,Yes
CUST00170159,Customer_187065,Yes,Glow-worm,2022-09-15,Yes
CUST00045127,Customer_187066,Yes,Ideal,2026-03-29,No
CUST00196680,Customer_187067,Yes,Ideal,2018-03-29,No
CUST00173843,Customer_187068,Yes,Baxi,2025-07-07,Yes
CUST00077548,Customer_187069,Yes,Glow-worm,2024-09-09,No
CUST00234392,Customer_187070,Yes,Worcester Bosch,2019-08-26,No
CUST00214404,Customer_187071,Yes,Ideal,2015-11-20,No
CUST00005732,Customer_187072,Yes,Viessmann,2017-06-12,Yes
CUST00150610,Customer_187073,Yes,Vaillant,2015-12-23,No
CUST00121864,Customer_187074,Yes,Baxi,2017-05-31,No
CUST00245159,Customer_187075,Yes,Viessmann,2022-10-02,No
CUST00163019,Customer_187076,Yes,Viessmann,2021-07-01,No
CUST00067102,Customer_187077,Yes,Worcester Bosch,2025-04-02,No
CUST00222605,Customer_187078,Yes,Glow-worm,2019-01-07,No
CUST00252847,Customer_187079,Yes,Glow-worm,2021-07-19,No
CUST00185992,Customer_187080,Yes,Vaillant,2020-02-27,Yes
CUST00040881,Customer_187081,Yes,Vaillant,2020-07-13,No
CUST00098185,Customer_187082,Yes,Ideal,2015-05-10,Yes
CUST00264078,Customer_187083,Yes,Ideal,2023-05-27,No
CUST00043161,Customer_187084,Yes,Viessmann,2015-07-28,No
CUST00095622,Customer_187085,Yes,Viessmann,2015-11-08,No
CUST00223140,Customer_187086,Yes,Viessmann,2015-03-04,Yes
CUST00227653,Customer_187087,Yes,Vaillant,2022-06-25,No
CUST00197298,Customer_187088,Yes,Viessmann,2020-02-09,No
CUST00243442,Customer_187089,Yes,Glow-worm,2022-11-07,Yes
CUST00139051,Customer_187090,Yes,Vaillant,2024-05-01,Yes
CUST00132203,Customer_187091,Yes,Ideal,2022-12-10,Yes
CUST00043962,Customer_187092,Yes,Worcester Bosch,2018-05-25,No
CUST00053041,Customer_187093,Yes,Ideal,2021-07-22,No
CUST00041380,Customer_187094,Yes,Vaillant,2026-06-18,No
CUST00198808,Customer_187095,Yes,Vaillant,2020-02-05,No
CUST00125470,Customer_187096,Yes,Ideal,2023-02-14,No
CUST00043889,Customer_187097,Yes,Ideal,2016-12-27,Yes
CUST00231470,Customer_187098,Yes,Vaillant,2021-03-09,No
CUST00243398,Customer_187099,Yes,Baxi,2015-01-31,Yes
CUST00141299,Customer_187100,Yes,Ideal,2026-05-15,No
CUST00179986,Customer_187101,Yes,Viessmann,2024-06-21,Yes
CUST00246698,Customer_187102,Yes,Glow-worm,2019-01-15,No
CUST00230595,Customer_187103,Yes,Ideal,2025-11-10,Yes
CUST00125054,Customer_187104,Yes,Worcester Bosch,2025-03-28,Yes
CUST00049704,Customer_187105,Yes,Vaillant,2025-06-03,Yes
CUST00010384,Customer_187106,Yes,Worcester Bosch,2021-08-28,Yes
CUST00014100,Customer_187107,Yes,Worcester Bosch,2024-04-25,Yes
CUST00149387,Customer_187108,Yes,Baxi,2019-07-24,Yes
CUST00103906,Customer_187109,Yes,Ideal,2018-06-11,No
CUST00112160,Customer_187110,Yes,Viessmann,2025-11-05,No
CUST00198944,Customer_187111,Yes,Glow-worm,2023-12-12,Yes
CUST00177880,Customer_187112,Yes,Ideal,2019-01-02,Yes
CUST00067402,Customer_187113,Yes,Vaillant,2021-05-01,Yes
CUST00178455,Customer_187114,Yes,Ideal,2023-02-09,Yes
CUST00256768,Customer_187115,Yes,Baxi,2018-11-30,Yes
CUST00053897,Customer_187116,Yes,Viessmann,2023-01-26,Yes
CUST00134969,Customer_187117,Yes,Vaillant,2021-02-23,No
CUST00053720,Customer_187118,Yes,Vaillant,2024-04-13,Yes
CUST00156020,Customer_187119,Yes,Worcester Bosch,2018-08-27,No
CUST00144385,Customer_187120,Yes,Vaillant,2021-06-29,No
CUST00102790,Customer_187121,Yes,Baxi,2025-11-13,Yes
CUST00148991,Customer_187122,Yes,Worcester Bosch,2019-08-10,No
CUST00234873,Customer_187123,Yes,Ideal,2017-02-16,Yes
CUST00061167,Customer_187124,Yes,Viessmann,2022-10-16,Yes
CUST00213461,Customer_187125,Yes,Viessmann,2017-05-17,No
CUST00064050,Customer_187126,Yes,Vaillant,2019-02-17,No
CUST00134352,Customer_187127,Yes,Viessmann,2019-07-21,Yes
CUST00112704,Customer_187128,Yes,Ideal,2021-07-08,No
CUST00177795,Customer_187129,Yes,Glow-worm,2024-11-07,No
CUST00211707,Customer_187130,Yes,Viessmann,2025-05-01,Yes
CUST00118659,Customer_187131,Yes,Worcester Bosch,2025-07-31,No
CUST00188690,Customer_187132,Yes,Vaillant,2021-09-08,Yes
CUST00256369,Customer_187133,Yes,Baxi,2023-07-13,Yes
CUST00174531,Customer_187134,Yes,Viessmann,2021-05-30,Yes
CUST00162987,Customer_187135,Yes,Viessmann,2016-12-21,Yes
CUST00167473,Customer_187136,Yes,Vaillant,2023-05-26,No
CUST00271944,Customer_187137,Yes,Glow-worm,2015-06-19,Yes
CUST00021837,Customer_187138,Yes,Worcester Bosch,2023-11-30,Yes
CUST00019904,Customer_187139,Yes,Glow-worm,2021-11-17,Yes
CUST00082170,Customer_187140,Yes,Vaillant,2016-01-29,No
CUST00149318,Customer_187141,Yes,Baxi,2023-06-02,Yes
CUST00269417,Customer_187142,Yes,Glow-worm,2016-06-02,No
CUST00237013,Customer_187143,Yes,Glow-worm,2019-01-12,No
CUST00132915,Customer_187144,Yes,Vaillant,2023-06-03,No
CUST00103863,Customer_187145,Yes,Glow-worm,2023-03-11,No
CUST00018433,Customer_187146,Yes,Vaillant,2018-04-28,No
CUST00068876,Customer_187147,Yes,Viessmann,2026-05-15,Yes
CUST00183476,Customer_187148,Yes,Baxi,2018-02-23,Yes
CUST00128988,Customer_187149,Yes,Ideal,2020-09-03,No
CUST00094610,Customer_187150,Yes,Worcester Bosch,2019-10-06,Yes
CUST00172893,Customer_187151,Yes,Vaillant,2022-12-30,No
CUST00091403,Customer_187152,Yes,Glow-worm,2020-01-27,Yes
CUST00252542,Customer_187153,Yes,Ideal,2024-06-02,Yes
CUST00023413,Customer_187154,Yes,Viessmann,2015-01-12,No
CUST00152997,Customer_187155,Yes,Baxi,2022-01-26,Yes
CUST00115082,Customer_187156,Yes,Baxi,2020-07-20,Yes
CUST00164083,Customer_187157,Yes,Viessmann,2019-06-01,No
CUST00153107,Customer_187158,Yes,Viessmann,2025-02-14,No
CUST00184301,Customer_187159,Yes,Worcester Bosch,2023-12-03,Yes
CUST00178041,Customer_187160,Yes,Ideal,2016-01-29,No
CUST00239473,Customer_187161,Yes,Vaillant,2017-11-06,No
CUST00087307,Customer_187162,Yes,Viessmann,2017-09-08,Yes
CUST00105128,Customer_187163,Yes,Baxi,2019-10-16,Yes
CUST00068413,Customer_187164,Yes,Viessmann,2015-01-05,Yes
CUST00226847,Customer_187165,Yes,Viessmann,2020-03-03,No
CUST00240239,Customer_187166,Yes,Glow-worm,2026-02-13,No
CUST00125471,Customer_187167,Yes,Baxi,2017-05-24,Yes
CUST00117424,Customer_187168,Yes,Baxi,2026-06-26,No
CUST00230710,Customer_187169,Yes,Baxi,2020-11-18,No
CUST00119390,Customer_187170,Yes,Viessmann,2019-09-20,Yes
CUST00050198,Customer_187171,Yes,Vaillant,2015-01-08,Yes
CUST00265959,Customer_187172,Yes,Glow-worm,2015-01-06,No
CUST00077488,Customer_187173,Yes,Glow-worm,2022-12-23,No
CUST00041499,Customer_187174,Yes,Baxi,2024-12-22,No
CUST00006545,Customer_187175,Yes,Worcester Bosch,2024-12-08,No
CUST00134826,Customer_187176,Yes,Glow-worm,2024-07-18,Yes
CUST00165555,Customer_187177,Yes,Worcester Bosch,2019-03-08,No
CUST00057818,Customer_187178,Yes,Vaillant,2017-04-26,Yes
CUST00257653,Customer_187179,Yes,Vaillant,2016-08-23,No
CUST00271467,Customer_187180,Yes,Glow-worm,2021-06-09,Yes
CUST00208280,Customer_187181,Yes,Viessmann,2017-02-26,No
CUST00230099,Customer_187182,Yes,Glow-worm,2022-12-04,Yes
CUST00054395,Customer_187183,Yes,Worcester Bosch,2024-11-24,No
CUST00203208,Customer_187184,Yes,Vaillant,2026-06-07,Yes
CUST00214498,Customer_187185,Yes,Glow-worm,2025-05-23,Yes
CUST00000020,Customer_187186,Yes,Ideal,2017-01-25,Yes
CUST00014374,Customer_187187,Yes,Worcester Bosch,2024-01-16,No
CUST00224290,Customer_187188,Yes,Viessmann,2026-04-20,No
CUST00054586,Customer_187189,Yes,Glow-worm,2016-06-21,No
CUST00069326,Customer_187190,Yes,Vaillant,2025-04-14,No
CUST00235836,Customer_187191,Yes,Viessmann,2020-04-18,Yes
CUST00108206,Customer_187192,Yes,Ideal,2021-05-29,Yes
CUST00200550,Customer_187193,Yes,Baxi,2025-12-28,No
CUST00194253,Customer_187194,Yes,Ideal,2016-06-29,Yes
CUST00012981,Customer_187195,Yes,Worcester Bosch,2018-01-07,Yes
CUST00192725,Customer_187196,Yes,Baxi,2016-09-03,No
CUST00030405,Customer_187197,Yes,Worcester Bosch,2020-07-26,Yes
CUST00098411,Customer_187198,Yes,Vaillant,2021-06-28,No
CUST00181211,Customer_187199,Yes,Vaillant,2021-12-05,Yes
CUST00132875,Customer_187200,Yes,Viessmann,2021-03-11,No
CUST00042682,Customer_187201,Yes,Worcester Bosch,2025-05-25,No
CUST00225551,Customer_187202,Yes,Baxi,2016-11-24,No
CUST00026088,Customer_187203,Yes,Glow-worm,2019-06-13,No
CUST00040691,Customer_187204,Yes,Baxi,2018-01-15,Yes
CUST00128265,Customer_187205,Yes,Baxi,2025-05-02,No
CUST00194845,Customer_187206,Yes,Vaillant,2024-12-09,Yes
CUST00210201,Customer_187207,Yes,Ideal,2024-12-02,No
CUST00259162,Customer_187208,Yes,Vaillant,2017-12-24,Yes
CUST00167352,Customer_187209,Yes,Glow-worm,2019-01-17,No
CUST00085643,Customer_187210,Yes,Baxi,2023-02-13,Yes
CUST00112525,Customer_187211,Yes,Viessmann,2021-05-16,No
CUST00091397,Customer_187212,Yes,Baxi,2015-01-26,No
CUST00263086,Customer_187213,Yes,Baxi,2016-10-11,Yes
CUST00235262,Customer_187214,Yes,Ideal,2015-04-06,Yes
CUST00242038,Customer_187215,Yes,Viessmann,2021-07-20,No
CUST00257234,Customer_187216,Yes,Viessmann,2018-12-22,Yes
CUST00049173,Customer_187217,Yes,Ideal,2015-06-11,No
CUST00092677,Customer_187218,Yes,Worcester Bosch,2016-04-12,Yes
CUST00005377,Customer_187219,Yes,Ideal,2024-04-07,Yes
CUST00106137,Customer_187220,Yes,Baxi,2020-02-27,No
CUST00117827,Customer_187221,Yes,Vaillant,2015-08-27,No
CUST00156472,Customer_187222,Yes,Baxi,2023-06-18,No
CUST00013304,Customer_187223,Yes,Viessmann,2017-12-06,No
CUST00018687,Customer_187224,Yes,Ideal,2015-02-16,No
CUST00052095,Customer_187225,Yes,Viessmann,2020-01-16,Yes
CUST00195966,Customer_187226,Yes,Viessmann,2015-12-10,Yes
CUST00261512,Customer_187227,Yes,Baxi,2016-12-21,Yes
CUST00002522,Customer_187228,Yes,Viessmann,2016-02-03,Yes
CUST00036019,Customer_187229,Yes,Worcester Bosch,2026-03-07,Yes
CUST00091303,Customer_187230,Yes,Baxi,2019-09-07,No
CUST00209081,Customer_187231,Yes,Glow-worm,2018-02-24,No
CUST00168721,Customer_187232,Yes,Vaillant,2021-02-19,Yes
CUST00041919,Customer_187233,Yes,Baxi,2018-09-07,No
CUST00232099,Customer_187234,Yes,Viessmann,2024-05-02,Yes
CUST00251885,Customer_187235,Yes,Vaillant,2022-12-15,No
CUST00004245,Customer_187236,Yes,Baxi,2016-08-15,Yes
CUST00022372,Customer_187237,Yes,Viessmann,2021-01-04,No
CUST00071986,Customer_187238,Yes,Worcester Bosch,2022-03-27,Yes
CUST00253202,Customer_187239,Yes,Viessmann,2016-08-21,No
CUST00210056,Customer_187240,Yes,Worcester Bosch,2017-08-02,No
CUST00132180,Customer_187241,Yes,Glow-worm,2018-02-21,No
CUST00150923,Customer_187242,Yes,Ideal,2020-03-28,Yes
CUST00129427,Customer_187243,Yes,Viessmann,2020-08-12,No
CUST00237610,Customer_187244,Yes,Viessmann,2023-03-21,No
CUST00107190,Customer_187245,Yes,Glow-worm,2020-08-20,No
CUST00024255,Customer_187246,Yes,Worcester Bosch,2021-04-08,No
CUST00269460,Customer_187247,Yes,Worcester Bosch,2022-11-13,No
CUST00005821,Customer_187248,Yes,Baxi,2022-08-09,No
CUST00227599,Customer_187249,Yes,Worcester Bosch,2017-07-21,Yes
CUST00184492,Customer_187250,Yes,Vaillant,2018-09-28,No
CUST00201534,Customer_187251,Yes,Viessmann,2015-04-05,No
CUST00269931,Customer_187252,Yes,Vaillant,2022-12-21,Yes
CUST00063642,Customer_187253,Yes,Ideal,2016-02-24,No
CUST00200174,Customer_187254,Yes,Ideal,2016-10-13,Yes
CUST00220809,Customer_187255,Yes,Vaillant,2016-12-25,No
CUST00248439,Customer_187256,Yes,Ideal,2015-05-09,No
CUST00057316,Customer_187257,Yes,Glow-worm,2015-08-23,Yes
CUST00192957,Customer_187258,Yes,Viessmann,2019-01-16,Yes
CUST00234829,Customer_187259,Yes,Viessmann,2017-08-26,No
CUST00096156,Customer_187260,Yes,Glow-worm,2021-09-07,No
CUST00131753,Customer_187261,Yes,Baxi,2016-07-27,No
CUST00036302,Customer_187262,Yes,Baxi,2024-11-17,No
CUST00020875,Customer_187263,Yes,Worcester Bosch,2020-03-08,Yes
CUST00086535,Customer_187264,Yes,Worcester Bosch,2026-02-17,Yes
CUST00246958,Customer_187265,Yes,Ideal,2019-08-02,Yes
CUST00057497,Customer_187266,Yes,Baxi,2022-02-06,Yes
CUST00183097,Customer_187267,Yes,Worcester Bosch,2017-07-10,No
CUST00235551,Customer_187268,Yes,Baxi,2026-03-28,Yes
CUST00093326,Customer_187269,Yes,Ideal,2022-04-17,Yes
CUST00122357,Customer_187270,Yes,Ideal,2021-12-07,No
CUST00260654,Customer_187271,Yes,Glow-worm,2019-03-28,Yes
CUST00071054,Customer_187272,Yes,Ideal,2024-03-13,Yes
CUST00182064,Customer_187273,Yes,Glow-worm,2018-11-29,No
CUST00261800,Customer_187274,Yes,Baxi,2017-07-05,Yes
CUST00031126,Customer_187275,Yes,Worcester Bosch,2021-01-17,Yes
CUST00038724,Customer_187276,Yes,Ideal,2016-08-12,No
CUST00214629,Customer_187277,Yes,Worcester Bosch,2018-04-04,Yes
CUST00226074,Customer_187278,Yes,Glow-worm,2021-09-06,Yes
CUST00003563,Customer_187279,Yes,Glow-worm,2021-10-26,Yes
CUST00023954,Customer_187280,Yes,Glow-worm,2025-04-01,Yes
CUST00034779,Customer_187281,Yes,Baxi,2021-05-03,Yes
CUST00115140,Customer_187282,Yes,Vaillant,2017-01-19,No
CUST00227395,Customer_187283,Yes,Worcester Bosch,2020-03-20,Yes
CUST00255043,Customer_187284,Yes,Vaillant,2018-12-27,Yes
CUST00127188,Customer_187285,Yes,Vaillant,2025-04-07,Yes
CUST00036057,Customer_187286,Yes,Ideal,2025-04-28,No
CUST00194095,Customer_187287,Yes,Worcester Bosch,2018-02-21,Yes
CUST00165295,Customer_187288,Yes,Worcester Bosch,2020-04-23,No
CUST00017343,Customer_187289,Yes,Ideal,2022-09-02,No
CUST00095282,Customer_187290,Yes,Baxi,2020-01-16,Yes
CUST00257288,Customer_187291,Yes,Glow-worm,2024-08-18,Yes
CUST00034724,Customer_187292,Yes,Worcester Bosch,2016-01-07,Yes
CUST00083736,Customer_187293,Yes,Vaillant,2017-02-01,Yes
CUST00034600,Customer_187294,Yes,Viessmann,2016-11-19,No
CUST00019701,Customer_187295,Yes,Viessmann,2024-01-25,Yes
CUST00114404,Customer_187296,Yes,Vaillant,2021-04-09,No
CUST00045765,Customer_187297,Yes,Vaillant,2019-05-27,No
CUST00118032,Customer_187298,Yes,Worcester Bosch,2021-06-21,Yes
CUST00269269,Customer_187299,Yes,Baxi,2020-09-08,Yes
CUST00271642,Customer_187300,Yes,Baxi,2015-12-17,Yes
CUST00122975,Customer_187301,Yes,Worcester Bosch,2018-09-20,Yes
CUST00184420,Customer_187302,Yes,Ideal,2022-04-07,No
CUST00217422,Customer_187303,Yes,Glow-worm,2022-10-12,No
CUST00220168,Customer_187304,Yes,Viessmann,2017-12-17,Yes
CUST00080600,Customer_187305,Yes,Vaillant,2023-11-26,No
CUST00018644,Customer_187306,Yes,Baxi,2016-02-21,No
CUST00078590,Customer_187307,Yes,Ideal,2018-06-15,Yes
CUST00052889,Customer_187308,Yes,Viessmann,2021-10-22,Yes
CUST00090016,Customer_187309,Yes,Vaillant,2026-05-31,No
CUST00267464,Customer_187310,Yes,Worcester Bosch,2017-02-10,Yes
CUST00194746,Customer_187311,Yes,Ideal,2019-12-22,Yes
CUST00018412,Customer_187312,Yes,Vaillant,2018-06-13,Yes
CUST00205460,Customer_187313,Yes,Worcester Bosch,2018-01-04,Yes
CUST00156560,Customer_187314,Yes,Vaillant,2022-10-18,Yes
CUST00061969,Customer_187315,Yes,Worcester Bosch,2020-03-03,No
CUST00188198,Customer_187316,Yes,Glow-worm,2017-01-05,Yes
CUST00241142,Customer_187317,Yes,Worcester Bosch,2016-09-13,Yes
CUST00028353,Customer_187318,Yes,Viessmann,2019-04-01,Yes
CUST00248850,Customer_187319,Yes,Glow-worm,2024-08-25,Yes
CUST00100468,Customer_187320,Yes,Ideal,2023-12-01,No
CUST00095497,Customer_187321,Yes,Baxi,2020-04-26,Yes
CUST00104737,Customer_187322,Yes,Viessmann,2019-06-19,Yes
CUST00200841,Customer_187323,Yes,Baxi,2016-01-22,Yes
CUST00003255,Customer_187324,Yes,Viessmann,2016-08-20,Yes
CUST00042910,Customer_187325,Yes,Worcester Bosch,2019-06-24,No
CUST00213035,Customer_187326,Yes,Viessmann,2020-11-14,No
CUST00080958,Customer_187327,Yes,Worcester Bosch,2020-01-17,Yes
CUST00085053,Customer_187328,Yes,Ideal,2021-06-11,Yes
CUST00210757,Customer_187329,Yes,Vaillant,2016-12-10,No
CUST00044101,Customer_187330,Yes,Worcester Bosch,2021-01-18,No
CUST00221587,Customer_187331,Yes,Baxi,2015-09-04,Yes
CUST00056613,Customer_187332,Yes,Worcester Bosch,2016-05-06,No
CUST00211520,Customer_187333,Yes,Worcester Bosch,2021-03-16,No
CUST00209628,Customer_187334,Yes,Baxi,2020-02-05,No
CUST00161831,Customer_187335,Yes,Worcester Bosch,2022-12-14,No
CUST00078301,Customer_187336,Yes,Worcester Bosch,2022-04-04,Yes
CUST00012642,Customer_187337,Yes,Baxi,2021-04-21,No
CUST00240840,Customer_187338,Yes,Vaillant,2024-01-28,No
CUST00137815,Customer_187339,Yes,Ideal,2015-12-02,Yes
CUST00008700,Customer_187340,Yes,Worcester Bosch,2020-04-17,Yes
CUST00022478,Customer_187341,Yes,Worcester Bosch,2017-10-21,No
CUST00004140,Customer_187342,Yes,Vaillant,2024-05-01,Yes
CUST00036138,Customer_187343,Yes,Vaillant,2023-07-08,No
CUST00095800,Customer_187344,Yes,Ideal,2015-10-28,No
CUST00175579,Customer_187345,Yes,Worcester Bosch,2022-01-20,No
CUST00037803,Customer_187346,Yes,Ideal,2022-08-05,Yes
CUST00092045,Customer_187347,Yes,Vaillant,2017-03-13,No
CUST00058686,Customer_187348,Yes,Vaillant,2024-01-29,No
CUST00200538,Customer_187349,Yes,Worcester Bosch,2015-06-07,No
CUST00258294,Customer_187350,Yes,Glow-worm,2025-05-21,No
CUST00133516,Customer_187351,Yes,Baxi,2020-11-14,No
CUST00044289,Customer_187352,Yes,Viessmann,2023-05-07,No
CUST00096610,Customer_187353,Yes,Vaillant,2018-05-20,No
CUST00241261,Customer_187354,Yes,Worcester Bosch,2018-09-05,Yes
CUST00098595,Customer_187355,Yes,Baxi,2021-08-21,Yes
CUST00168388,Customer_187356,Yes,Glow-worm,2020-03-11,Yes
CUST00053405,Customer_187357,Yes,Ideal,2019-01-19,Yes
CUST00207554,Customer_187358,Yes,Ideal,2020-01-14,No
CUST00119898,Customer_187359,Yes,Ideal,2026-02-09,No
CUST00192214,Customer_187360,Yes,Baxi,2022-01-06,No
CUST00043423,Customer_187361,Yes,Viessmann,2025-03-28,Yes
CUST00094895,Customer_187362,Yes,Baxi,2016-09-02,No
CUST00224128,Customer_187363,Yes,Baxi,2022-11-13,No
CUST00187650,Customer_187364,Yes,Vaillant,2022-12-09,No
CUST00256257,Customer_187365,Yes,Glow-worm,2016-11-17,Yes
CUST00078232,Customer_187366,Yes,Worcester Bosch,2024-05-12,Yes
CUST00147913,Customer_187367,Yes,Baxi,2021-01-06,No
CUST00162864,Customer_187368,Yes,Ideal,2018-09-09,No
CUST00071276,Customer_187369,Yes,Vaillant,2019-02-04,Yes
CUST00053128,Customer_187370,Yes,Ideal,2015-06-14,No
CUST00097413,Customer_187371,Yes,Worcester Bosch,2015-12-12,No
CUST00136053,Customer_187372,Yes,Vaillant,2023-11-09,No
CUST00151289,Customer_187373,Yes,Worcester Bosch,2016-10-22,Yes
CUST00056640,Customer_187374,Yes,Baxi,2018-01-11,No
CUST00013472,Customer_187375,Yes,Vaillant,2019-05-12,Yes
CUST00065288,Customer_187376,Yes,Worcester Bosch,2016-08-15,No
CUST00205141,Customer_187377,Yes,Glow-worm,2015-05-21,Yes
CUST00014965,Customer_187378,Yes,Ideal,2019-12-13,Yes
CUST00018866,Customer_187379,Yes,Baxi,2024-09-25,No
CUST00004420,Customer_187380,Yes,Glow-worm,2022-07-16,Yes
CUST00214533,Customer_187381,Yes,Vaillant,2020-09-02,No
CUST00087715,Customer_187382,Yes,Glow-worm,2016-10-15,No
CUST00243249,Customer_187383,Yes,Baxi,2019-07-28,No
CUST00166694,Customer_187384,Yes,Glow-worm,2021-08-24,No
CUST00230686,Customer_187385,Yes,Vaillant,2025-11-27,Yes
CUST00177223,Customer_187386,Yes,Vaillant,2019-02-26,No
CUST00258639,Customer_187387,Yes,Viessmann,2016-05-15,Yes
CUST00262098,Customer_187388,Yes,Vaillant,2020-01-11,Yes
CUST00151460,Customer_187389,Yes,Worcester Bosch,2020-09-08,No
CUST00247632,Customer_187390,Yes,Worcester Bosch,2023-04-09,No
CUST00181638,Customer_187391,Yes,Worcester Bosch,2022-06-03,No
CUST00024498,Customer_187392,Yes,Baxi,2019-12-07,Yes
CUST00154277,Customer_187393,Yes,Viessmann,2024-07-09,No
CUST00167622,Customer_187394,Yes,Worcester Bosch,2025-11-18,Yes
CUST00041273,Customer_187395,Yes,Ideal,2026-03-21,Yes
CUST00088529,Customer_187396,Yes,Baxi,2021-06-29,Yes
CUST00112840,Customer_187397,Yes,Viessmann,2023-03-25,No
CUST00240987,Customer_187398,Yes,Baxi,2022-01-03,Yes
CUST00253813,Customer_187399,Yes,Viessmann,2019-08-01,No
CUST00074180,Customer_187400,Yes,Baxi,2023-05-30,Yes
CUST00165434,Customer_187401,Yes,Glow-worm,2018-05-25,Yes
CUST00125027,Customer_187402,Yes,Baxi,2016-05-27,No
CUST00109099,Customer_187403,Yes,Worcester Bosch,2016-09-16,No
CUST00079102,Customer_187404,Yes,Worcester Bosch,2023-06-13,No
CUST00170410,Customer_187405,Yes,Worcester Bosch,2015-02-06,Yes
CUST00158538,Customer_187406,Yes,Ideal,2022-01-08,No
CUST00210296,Customer_187407,Yes,Glow-worm,2024-08-13,Yes
CUST00112200,Customer_187408,Yes,Vaillant,2022-11-10,Yes
CUST00248989,Customer_187409,Yes,Vaillant,2024-10-09,No
CUST00212626,Customer_187410,Yes,Viessmann,2017-05-09,No
CUST00193930,Customer_187411,Yes,Ideal,2025-11-13,No
CUST00201926,Customer_187412,Yes,Viessmann,2020-06-27,Yes
CUST00022876,Customer_187413,Yes,Viessmann,2020-06-12,Yes
CUST00109302,Customer_187414,Yes,Ideal,2019-06-17,Yes
CUST00079231,Customer_187415,Yes,Ideal,2024-11-05,No
CUST00157148,Customer_187416,Yes,Ideal,2020-06-09,Yes
CUST00232869,Customer_187417,Yes,Vaillant,2019-07-27,No
CUST00008561,Customer_187418,Yes,Glow-worm,2024-08-01,No
CUST00171519,Customer_187419,Yes,Viessmann,2015-06-15,No
CUST00016644,Customer_187420,Yes,Vaillant,2015-07-25,Yes
CUST00127609,Customer_187421,Yes,Ideal,2023-02-04,Yes
CUST00202675,Customer_187422,Yes,Glow-worm,2019-09-04,Yes
CUST00120671,Customer_187423,Yes,Ideal,2015-01-19,Yes
CUST00261877,Customer_187424,Yes,Baxi,2018-12-13,No
CUST00266135,Customer_187425,Yes,Baxi,2016-09-29,Yes
CUST00023284,Customer_187426,Yes,Vaillant,2019-09-24,No
CUST00100197,Customer_187427,Yes,Baxi,2019-07-31,No
CUST00051870,Customer_187428,Yes,Baxi,2022-04-08,Yes
CUST00052981,Customer_187429,Yes,Baxi,2017-08-19,Yes
CUST00152591,Customer_187430,Yes,Worcester Bosch,2018-09-22,Yes
CUST00034531,Customer_187431,Yes,Viessmann,2015-11-07,No
CUST00098946,Customer_187432,Yes,Viessmann,2015-02-28,Yes
CUST00268046,Customer_187433,Yes,Viessmann,2016-01-11,No
CUST00216566,Customer_187434,Yes,Viessmann,2015-10-27,Yes
CUST00114505,Customer_187435,Yes,Ideal,2020-01-01,No
CUST00002114,Customer_187436,Yes,Baxi,2025-06-07,No
CUST00143411,Customer_187437,Yes,Ideal,2016-06-11,Yes
CUST00220184,Customer_187438,Yes,Viessmann,2021-10-01,No
CUST00237440,Customer_187439,Yes,Viessmann,2021-11-30,No
CUST00000672,Customer_187440,Yes,Vaillant,2022-10-16,Yes
CUST00041932,Customer_187441,Yes,Glow-worm,2021-12-11,Yes
CUST00221057,Customer_187442,Yes,Vaillant,2018-02-04,Yes
CUST00263760,Customer_187443,Yes,Vaillant,2024-12-30,Yes
CUST00070204,Customer_187444,Yes,Ideal,2022-08-15,Yes
CUST00138998,Customer_187445,Yes,Baxi,2017-08-30,Yes
CUST00065724,Customer_187446,Yes,Baxi,2017-06-13,Yes
CUST00179331,Customer_187447,Yes,Vaillant,2026-02-26,No
CUST00002634,Customer_187448,Yes,Viessmann,2018-07-16,Yes
CUST00165584,Customer_187449,Yes,Viessmann,2022-12-12,Yes
CUST00050149,Customer_187450,Yes,Viessmann,2022-04-27,No
CUST00111656,Customer_187451,Yes,Glow-worm,2021-03-28,No
CUST00202092,Customer_187452,Yes,Worcester Bosch,2018-08-08,Yes
CUST00072422,Customer_187453,Yes,Ideal,2021-02-20,Yes
CUST00249495,Customer_187454,Yes,Worcester Bosch,2015-08-29,Yes
CUST00155896,Customer_187455,Yes,Ideal,2023-08-10,No
CUST00185348,Customer_187456,Yes,Glow-worm,2017-05-16,No
CUST00129509,Customer_187457,Yes,Viessmann,2018-02-17,Yes
CUST00042120,Customer_187458,Yes,Ideal,2020-01-08,Yes
CUST00177196,Customer_187459,Yes,Ideal,2016-09-20,Yes
CUST00086212,Customer_187460,Yes,Baxi,2022-10-19,Yes
CUST00060746,Customer_187461,Yes,Ideal,2017-07-12,No
CUST00128597,Customer_187462,Yes,Baxi,2024-02-04,No
CUST00035834,Customer_187463,Yes,Viessmann,2024-11-01,No
CUST00217520,Customer_187464,Yes,Worcester Bosch,2025-05-30,Yes
CUST00245617,Customer_187465,Yes,Baxi,2019-11-05,No
CUST00080543,Customer_187466,Yes,Worcester Bosch,2020-06-15,Yes
CUST00053455,Customer_187467,Yes,Baxi,2017-09-29,Yes
CUST00073448,Customer_187468,Yes,Vaillant,2026-01-20,No
CUST00235516,Customer_187469,Yes,Worcester Bosch,2018-08-11,Yes
